bid,lid,aid,sid,x,z,hit1,hit2
44,2120,2,6,-23.9083,4.22657,1,1
331,2120,2,6,-23.8655,4.21797,1,1
48,2120,2,34,-25.7811,7.69138,1,1
331,2120,2,34,-25.7605,7.73013,1,1
45,2120,2,38,-23.7471,12.3758,1,1
44,2120,3,6,-23.6917,3.82538,1,1
331,2120,3,6,-23.6682,3.85213,1,1
1,2120,3,10,-26.269,2.19394,1,1
330,2120,3,10,-26.2422,2.20171,1,1
331,2120,4,7,-23.1762,2.94031,1,1
44,2120,4,8,-23.1743,2.8673,1,1
1,2120,4,34,-25.321,0.433212,1,1
330,2120,4,34,-25.2881,0.434333,1,1
38,2120,5,9,-20.8754,3.09023,1,1
40,2120,5,9,-20.8779,3.09144,1,1
39,2120,5,34,-21.5571,-0.121506,1,1
331,2120,5,34,-21.5408,-0.0908168,1,1
1,2120,5,37,-23.3051,-3.31045,1,1
330,2120,5,37,-23.2894,-3.26792,1,1
41,2121,0,9,-20.0362,5.48382,1,1
32,2121,0,37,-16.0746,0.312492,1,1
43,2121,1,10,-22.75,7.24666,1,1
49,2121,1,10,-22.7501,7.24598,1,1
43,2121,1,32,-22.4242,7.41881,1,1
49,2121,1,32,-22.4192,7.41846,1,1
9,2121,1,35,-19.0033,7.46314,1,1
44,2121,2,8,-23.9057,4.22167,1,1
331,2121,2,8,-23.8513,4.19154,1,1
48,2121,2,33,-25.1354,6.49155,1,1
331,2121,2,33,-25.1147,6.5332,1,1
45,2121,2,37,-22.8082,10.6242,1,1
44,2121,3,7,-23.2216,2.95489,1,1
331,2121,3,7,-23.194,2.97323,1,1
1,2121,3,37,-29.0572,7.37198,1,1
330,2121,3,37,-28.9889,7.28952,1,1
38,2121,4,8,-22.1751,2.40734,1,1
40,2121,4,8,-22.1751,2.40812,1,1
39,2121,4,9,-22.1233,0.924034,1,1
331,2121,4,9,-22.1284,0.998312,1,1
1,2121,4,34,-25.0386,-0.091248,1,1
330,2121,4,34,-25.0049,-0.0901018,1,1
38,2121,5,8,-20.8527,3.10214,1,1
40,2121,5,8,-20.8551,3.10345,1,1
39,2121,5,35,-20.9562,-1.2314,1,1
331,2121,5,35,-20.9391,-1.206,1,1
41,2122,0,8,-19.9774,5.376,1,1
9,2122,0,13,-18.3972,6.34343,1,1
9,2122,0,18,-18.4401,6.42278,1,1
9,2122,0,20,-18.3991,6.34696,1,1
9,2122,0,32,-18.0664,5.73234,1,1
9,2122,0,33,-17.9791,5.57124,1,1
10,2122,0,36,-15.9517,2.1,1,1
31,2122,0,38,-14,0.32,1,1
43,2122,1,11,-21.7525,7.77372,1,1
49,2122,1,11,-21.7492,7.76762,1,1
42,2122,1,32,-21.3778,7.91553,1,1
43,2122,1,32,-21.4716,7.92217,1,1
49,2122,1,32,-21.4549,7.92098,1,1
9,2122,1,34,-19.2814,7.9768,1,1
331,2122,2,10,-24.6727,5.71391,1,1
44,2122,2,11,-24.7167,5.72352,1,1
43,2122,2,32,-24.4895,6.3275,1,1
44,2122,2,32,-24.797,5.8723,1,1
49,2122,2,32,-24.4769,6.34614,1,1
331,2122,2,32,-24.7754,5.90433,1,1
45,2122,2,36,-22.4309,9.92044,1,1
44,2122,3,8,-23.1755,2.86949,1,1
331,2122,3,8,-23.1472,2.88653,1,1
1,2122,3,39,-29.4561,8.11269,1,1
330,2122,3,39,-29.4336,8.1133,1,1
38,2122,4,7,-21.1757,2.93242,1,1
40,2122,4,7,-21.1758,2.93448,1,1
39,2122,4,32,-21.8999,0.51147,1,1
331,2122,4,32,-21.8644,0.50896,1,1
1,2122,4,35,-25.3394,0.467403,1,1
330,2122,4,35,-25.3046,0.465028,1,1
38,2122,5,8,-19.8763,3.61519,1,1
40,2122,5,8,-19.8798,3.61716,1,1
37,2122,5,9,-18.7165,3.01261,1,1
37,2122,5,32,-18.3003,2.22967,1,1
39,2122,5,36,-20.6405,-1.81439,1,1
331,2122,5,36,-20.6249,-1.78829,1,1
41,2123,0,7,-19.5237,4.54486,1,1
9,2123,0,9,-17.9597,5.53536,1,1
10,2123,0,35,-15.2227,2.1,1,1
31,2123,0,37,-14.0809,0.32,1,1
9,2123,1,33,-18.9946,7.44712,1,1
43,2123,2,34,-22.7524,7.2454,1,1
49,2123,2,34,-22.7528,7.24461,1,1
45,2123,2,35,-21.8286,8.79686,1,1
9,2123,2,37,-20.7701,10.7269,1,1
8,2123,2,39,-21.0073,12.5,1,1
54,2123,2,39,-21.0012,12.49,1,1
38,2123,3,8,-21.681,2.66696,1,1
40,2123,3,8,-21.6616,2.67858,1,1
39,2123,3,9,-22.7137,2.01457,1,1
331,2123,3,9,-22.6866,2.03287,1,1
1,2123,3,39,-29.1763,7.5931,1,1
330,2123,3,39,-29.1531,7.59373,1,1
38,2123,4,6,-20.2797,3.40321,1,1
40,2123,4,6,-20.2806,3.40603,1,1
39,2123,4,33,-21.6075,-0.0285156,1,1
331,2123,4,33,-21.5755,-0.0264901,1,1
1,2123,4,36,-25.0829,-0.00894974,1,1
330,2123,4,36,-25.0485,-0.00944409,1,1
38,2123,5,7,-19.8599,3.62378,1,1
40,2123,5,7,-19.8637,3.62566,1,1
37,2123,5,8,-18.7271,3.03258,1,1
32,2123,5,35,-18.8898,-1.13261,1,1
35,2123,5,35,-18.9139,-1.16845,1,1
33,2123,5,37,-19.9989,-2.98433,1,1
331,2123,5,37,-19.9911,-2.96314,1,1
43,2204,1,8,-23.7252,6.73133,1,1
49,2204,1,8,-23.7253,6.73778,1,1
45,2204,1,33,-21.9119,8.95235,1,1
9,2204,1,35,-19.8081,8.94979,1,1
44,2204,2,7,-24.6368,5.57549,1,1
331,2204,2,7,-24.5837,5.54906,1,1
48,2204,2,33,-26.043,8.17785,1,1
331,2204,2,33,-26.0234,8.21737,1,1
45,2204,2,37,-23.7281,12.3403,1,1
44,2204,3,7,-24.0817,4.54758,1,1
331,2204,3,7,-24.0535,4.56627,1,1
1,2204,3,37,-29.5086,8.21023,1,1
330,2204,3,37,-29.4436,8.1318,1,1
44,2204,4,9,-23.151,2.82412,1,1
331,2204,4,9,-23.1566,2.90392,1,1
1,2204,4,34,-25.8497,1.41519,1,1
330,2204,4,34,-25.8182,1.41626,1,1
38,2204,5,32,-20.1299,3.48192,1,1
40,2204,5,32,-20.1262,3.48738,1,1
39,2204,5,35,-21.8522,0.42334,1,1
331,2204,5,35,-21.8333,0.451362,1,1
41,2205,0,9,-20.4352,6.21497,1,1
43,2205,1,9,-22.7566,7.24317,1,1
49,2205,1,9,-22.7565,7.24264,1,1
45,2205,1,33,-21.6199,8.40754,1,1
9,2205,1,34,-19.5653,8.50121,1,1
44,2205,2,9,-24.6711,5.63907,1,1
331,2205,2,9,-24.6184,5.61333,1,1
48,2205,2,33,-25.3935,6.97109,1,1
331,2205,2,33,-25.3731,7.01214,1,1
45,2205,2,36,-23.0453,11.0667,1,1
44,2205,3,8,-23.6245,3.70092,1,1
331,2205,3,8,-23.5959,3.71814,1,1
1,2205,3,38,-29.6805,8.52948,1,1
330,2205,3,38,-29.655,8.52352,1,1
38,2205,4,8,-22.1573,2.41666,1,1
40,2205,4,8,-22.1573,2.41746,1,1
331,2205,4,12,-22.1254,0.992742,1,1
331,2205,4,13,-22.1224,0.98708,1,1
331,2205,4,21,-22.1175,0.978018,1,1
39,2205,4,24,-22.1356,0.946746,1,1
1,2205,4,35,-25.5807,0.915533,1,1
330,2205,4,35,-25.5466,0.913202,1,1
38,2205,5,9,-19.9005,3.60247,1,1
40,2205,5,9,-19.9042,3.60431,1,1
39,2205,5,35,-21.2561,-0.677515,1,1
331,2205,5,35,-21.2384,-0.651242,1,1
41,2206,0,8,-20.3883,6.12886,1,1
9,2206,0,9,-18.822,7.12816,1,1
10,2206,0,37,-15.313,2.1,1,1
43,2206,1,9,-21.7585,7.77057,1,1
49,2206,1,9,-21.758,7.76303,1,1
45,2206,1,10,-21.7663,8.6806,1,1
45,2206,1,19,-21.8665,8.86761,1,1
45,2206,1,20,-21.845,8.82738,1,1
9,2206,1,33,-19.8129,8.95862,1,1
43,2206,2,9,-24.2817,6.43728,1,1
49,2206,2,9,-24.2922,6.44239,1,1
45,2206,2,35,-22.7196,10.459,1,1
8,2206,2,37,-21.6689,12.5,1,1
9,2206,2,37,-21.6937,12.433,1,1
53,2206,2,37,-21.67,12.4969,1,1
53,2206,2,38,-21.67,13.1207,1,1
44,2206,3,9,-23.5745,3.60837,1,1
331,2206,3,9,-23.5467,3.62709,1,1
1,2206,3,39,-29.9868,9.09826,1,1
330,2206,3,39,-29.9656,9.09883,1,1
38,2206,4,8,-21.1578,2.94185,1,1
40,2206,4,8,-21.1578,2.94397,1,1
39,2206,4,33,-22.4259,1.48298,1,1
331,2206,4,33,-22.3911,1.48518,1,1
1,2206,4,36,-25.8891,1.48826,1,1
330,2206,4,36,-25.8568,1.4878,1,1
41,2206,5,8,-19.4261,4.36591,1,1
37,2206,5,33,-18.5843,2.76399,1,1
39,2206,5,36,-20.9244,-1.29013,1,1
331,2206,5,36,-20.9083,-1.26315,1,1
41,2207,0,7,-19.9246,5.27936,1,1
9,2207,0,9,-18.3564,6.26811,1,1
10,2207,0,36,-14.6725,2.1,1,1
41,2207,1,8,-20.7347,6.76373,1,1
9,2207,1,33,-19.5181,8.41398,1,1
43,2207,2,32,-23.4596,6.87168,1,1
49,2207,2,32,-23.4548,6.87874,1,1
45,2207,2,35,-22.1268,9.35322,1,1
9,2207,2,36,-20.9975,11.1468,1,1
8,2207,2,38,-20.6335,12.5,1,1
54,2207,2,38,-20.6305,12.49,1,1
44,2207,3,9,-23.1098,2.74775,1,1
331,2207,3,9,-23.0823,2.76627,1,1
38,2207,4,7,-20.1772,3.45705,1,1
40,2207,4,7,-20.1774,3.4604,1,1
39,2207,4,34,-22.1317,0.939662,1,1
331,2207,4,34,-22.0974,0.940832,1,1
1,2207,4,36,-25.6255,0.998849,1,1
330,2207,4,36,-25.5926,0.998375,1,1
41,2207,5,7,-19.4574,4.42321,1,1
37,2207,5,33,-17.9387,1.54933,1,1
32,2207,5,36,-19.8156,-1.60789,1,1
35,2207,5,36,-19.8343,-1.63911,1,1
33,2207,5,37,-20.2226,-2.58786,1,1
331,2207,5,37,-20.2108,-2.55589,1,1
41,2287,0,33,-20.552,6.42881,1,1
43,2287,1,7,-24.6749,6.22949,1,1
49,2287,1,7,-24.6757,6.2425,1,1
45,2287,1,34,-22.1947,9.47975,1,1
9,2287,1,36,-20.0586,9.41248,1,1
44,2287,2,6,-24.6952,5.68378,1,1
331,2287,2,6,-24.6517,5.67503,1,1
48,2287,2,34,-26.6853,9.37127,1,1
331,2287,2,34,-26.6657,9.40796,1,1
47,2287,2,39,-24.9744,14.4464,1,1
44,2287,3,6,-24.5739,5.45916,1,1
331,2287,3,6,-24.5499,5.48645,1,1
1,2287,3,9,-27.1068,3.74976,1,1
330,2287,3,9,-27.0856,3.76404,1,1
44,2287,4,7,-24.1958,4.75883,1,1
331,2287,4,7,-24.2007,4.83917,1,1
1,2287,4,34,-26.1321,1.93965,1,1
330,2287,4,34,-26.1013,1.9407,1,1
38,2287,5,33,-21.9507,2.52523,1,1
40,2287,5,33,-21.95,2.5267,1,1
39,2287,5,34,-22.464,1.55332,1,1
331,2287,5,34,-22.446,1.58701,1,1
1,2287,5,37,-24.2267,-1.59892,1,1
330,2287,5,37,-24.2119,-1.55901,1,1
42,2288,0,9,-21.3172,7.79448,1,1
9,2288,0,38,-16.2509,2.37882,1,1
43,2288,1,7,-23.6766,6.75701,1,1
49,2288,1,7,-23.677,6.76298,1,1
45,2288,1,33,-22.4304,9.91953,1,1
9,2288,1,35,-20.3703,9.98822,1,1
43,2288,2,7,-24.3194,6.41737,1,1
49,2288,2,7,-24.33,6.42266,1,1
48,2288,2,8,-25.4093,7.00053,1,1
331,2288,2,8,-25.3487,6.967,1,1
48,2288,2,33,-26.3011,8.65739,1,1
331,2288,2,33,-26.2818,8.6963,1,1
45,2288,2,37,-23.9472,12.7491,1,1
44,2288,3,8,-24.4811,5.28718,1,1
331,2288,3,8,-24.4519,5.30473,1,1
1,2288,3,38,-30.4604,9.9779,1,1
330,2288,3,38,-30.4373,9.97247,1,1
44,2288,4,10,-23.1187,2.76421,1,1
331,2288,4,10,-23.1069,2.81189,1,1
44,2288,4,19,-23.023,2.58709,1,1
44,2288,4,20,-23.0306,2.60111,1,1
1,2288,4,35,-26.381,2.40188,1,1
330,2288,4,35,-26.3491,2.3997,1,1
38,2288,5,33,-20.9336,3.05961,1,1
40,2288,5,33,-20.932,3.06292,1,1
39,2288,5,35,-22.1521,0.977222,1,1
331,2288,5,35,-22.1326,1.00612,1,1
9,2289,0,34,-17.8022,5.24441,1,1
9,2289,0,35,-17.6012,4.87303,1,1
9,2289,0,37,-16.4792,2.80049,1,1
10,2289,0,37,-15.8985,2.1,1,1
43,2289,1,8,-22.7257,7.25948,1,1
49,2289,1,8,-22.7257,7.25872,1,1
45,2289,1,32,-22.1517,9.39953,1,1
9,2289,1,34,-20.0968,9.48309,1,1
43,2289,2,8,-24.2885,6.43366,1,1
49,2289,2,8,-24.2984,6.43913,1,1
48,2289,2,9,-25.4086,6.99928,1,1
331,2289,2,9,-25.351,6.97112,1,1
48,2289,2,32,-25.6926,7.52687,1,1
331,2289,2,32,-25.6694,7.56125,1,1
45,2289,2,36,-23.3277,11.5934,1,1
44,2289,3,8,-24.0321,4.45575,1,1
331,2289,3,8,-24.0032,4.47313,1,1
1,2289,3,39,-30.2665,9.61785,1,1
330,2289,3,39,-30.2461,9.6184,1,1
38,2289,4,9,-22.0905,2.45178,1,1
40,2289,4,9,-22.0905,2.45264,1,1
39,2289,4,32,-22.7046,1.99765,1,1
331,2289,4,32,-22.6661,1.99493,1,1
1,2289,4,35,-26.1397,1.95375,1,1
330,2289,4,35,-26.1071,1.95152,1,1
41,2289,5,9,-19.4297,4.37256,1,1
37,2289,5,32,-19.1868,3.89762,1,1
39,2289,5,36,-21.542,-0.149376,1,1
331,2289,5,36,-21.5248,-0.12046,1,1
9,2290,0,9,-19.2186,7.86091,1,1
43,2290,1,8,-21.7262,7.78762,1,1
49,2290,1,8,-21.7261,7.77965,1,1
45,2290,1,9,-21.7502,8.65053,1,1
9,2290,1,33,-20.3363,9.92549,1,1
43,2290,2,8,-23.3148,6.9482,1,1
49,2290,2,8,-23.3181,6.95001,1,1
45,2290,2,35,-23.0178,11.0154,1,1
53,2290,2,37,-21.67,13.4969,1,1
53,2290,2,38,-21.67,14.1207,1,1
44,2290,3,9,-23.9705,4.34161,1,1
331,2290,3,9,-23.9424,4.36049,1,1
38,2290,4,9,-21.0922,2.97631,1,1
40,2290,4,9,-21.0923,2.97846,1,1
38,2290,4,33,-21.977,2.51139,1,1
40,2290,4,33,-21.9793,2.51125,1,1
44,2290,4,33,-22.9489,2.44987,1,1
331,2290,4,33,-22.9128,2.45216,1,1
1,2290,4,36,-26.4317,2.49606,1,1
330,2290,4,36,-26.4008,2.49562,1,1
41,2290,5,8,-20.2082,5.799,1,1
37,2290,5,33,-18.8409,3.24667,1,1
39,2290,5,37,-21.1459,-0.880939,1,1
331,2290,5,37,-21.1331,-0.846393,1,1
41,2291,0,6,-20.2996,5.96638,1,1
9,2291,0,8,-18.7572,7.00844,1,1
10,2291,0,37,-13.8985,2.1,1,1
41,2291,1,7,-20.7043,6.70801,1,1
9,2291,1,32,-20.0476,9.39217,1,1
43,2291,2,9,-23.3096,6.95093,1,1
49,2291,2,9,-23.3131,6.95261,1,1
45,2291,2,34,-22.4117,9.88472,1,1
9,2291,2,36,-21.2813,11.6711,1,1
8,2291,2,37,-20.8542,12.5,1,1
54,2291,2,37,-20.8579,12.49,1,1
52,2291,2,39,-21.3451,15.05,1,1
331,2291,3,13,-23.4775,3.49881,1,1
331,2291,3,18,-23.4632,3.47225,1,1
331,2291,3,21,-23.5066,3.5527,1,1
44,2291,3,24,-23.5452,3.55406,1,1
44,2291,3,25,-23.5455,3.55467,1,1
331,2291,3,25,-23.5241,3.58515,1,1
331,2291,3,28,-23.5277,3.59181,1,1
331,2291,3,29,-23.5275,3.59147,1,1
331,2291,3,32,-23.749,4.00191,1,1
44,2291,3,33,-24.1652,4.70228,1,1
331,2291,3,33,-23.9617,4.39624,1,1
38,2291,4,8,-20.1582,3.46703,1,1
40,2291,4,8,-20.1583,3.47048,1,1
39,2291,4,34,-22.6634,1.92154,1,1
331,2291,4,34,-22.6272,1.92277,1,1
1,2291,4,37,-26.1365,1.94777,1,1
330,2291,4,37,-26.1077,1.95266,1,1
41,2291,5,6,-20.1584,5.70772,1,1
9,2291,5,10,-17.2358,4.19802,1,1
9,2291,5,32,-17.1237,3.99106,1,1
37,2291,5,34,-18.2021,2.04486,1,1
32,2291,5,37,-20.3275,-1.87063,1,1
35,2291,5,38,-20.3258,-1.89044,1,1
42,2373,0,8,-21.27,7.69999,1,1
9,2373,0,10,-19.6695,8.69375,1,1
43,2373,1,7,-22.6783,7.28453,1,1
49,2373,1,7,-22.6782,7.28345,1,1
45,2373,1,31,-22.7093,10.4398,1,1
9,2373,1,34,-20.6283,10.465,1,1
43,2373,2,7,-23.3471,6.93115,1,1
49,2373,2,7,-23.3507,6.93299,1,1
45,2373,2,35,-23.6106,12.1212,1,1
44,2373,3,9,-24.4352,5.20224,1,1
331,2373,3,9,-24.4069,5.22131,1,1
1,2373,3,39,-30.7972,10.6034,1,1
330,2373,3,39,-30.7782,10.6039,1,1
44,2373,4,33,-23.2431,2.99455,1,1
331,2373,4,33,-23.2067,2.99686,1,1
1,2373,4,36,-26.6953,2.98548,1,1
330,2373,4,36,-26.6651,2.98504,1,1
41,2373,5,9,-20.1738,5.73599,1,1
41,2373,5,32,-19.4797,4.46419,1,1
38,2373,5,33,-19.9166,3.594,1,1
40,2373,5,33,-19.914,3.59914,1,1
39,2373,5,36,-21.8259,0.374879,1,1
331,2373,5,36,-21.8081,0.404682,1,1
9,2374,0,8,-19.6154,8.59373,1,1
43,2374,1,7,-21.68,7.81204,1,1
49,2374,1,7,-21.6795,7.80392,1,1
45,2374,1,8,-21.7229,8.59961,1,1
9,2374,1,33,-20.8597,10.8924,1,1
8,2374,1,39,-13.8815,12.5,1,1
69,2374,1,39,-13.8787,12.5051,1,1
43,2374,2,7,-22.3747,7.44494,1,1
49,2374,2,7,-22.3715,7.44332,1,1
45,2374,2,34,-23.3141,11.568,1,1
53,2374,2,37,-21.67,14.4969,1,1
52,2374,2,38,-21.6487,15.05,1,1
331,2374,3,10,-24.3755,5.16314,1,1
44,2374,3,11,-24.3991,5.13538,1,1
44,2374,3,19,-24.3444,5.0341,1,1
44,2374,3,20,-24.3466,5.03814,1,1
44,2374,4,34,-23.4771,3.42789,1,1
331,2374,4,34,-23.4399,3.42916,1,1
1,2374,4,37,-26.9603,3.47775,1,1
330,2374,4,37,-26.9335,3.48232,1,1
9,2374,5,13,-18.0327,5.67009,1,1
9,2374,5,19,-18.0656,5.73097,1,1
37,2374,5,34,-19.1006,3.73537,1,1
39,2374,5,38,-21.2175,-0.748702,1,1
331,2374,5,38,-21.2579,-0.615198,1,1
